0.058841,0.058841,0.058841,0.058841,0.047073,0.049035,0.050436,0.051486,0.052303,0.052957,0.053492,0.053938,0.054315,0.054638,0.054919,0.055164,0.05538,0.055572,0.055745,0.055899,0.056039
0.14465,0.2378,0.19063,0.098754,0.15064,0.14896,0.15846,0.17163,0.17163,0.16999,0.17163,0.19316,0.21918,0.24453,0.24067,0.23273,0.23512,0.24806,0.25377,0.25333,0.26422
0.054134,0.054134,0.054134,0.054134,0.054134,0.054134,0.054134,0.054134,0.054134,0.054134,0.054134,0.054134,0.054134,0.054134,0.050525,0.047367,0.047765,0.048119,0.048436,0.048721,0.048978
0.01041,0.38462,0.38462,0.38462,0.38462,0.38462,0.38462,0.38462,0.38462,0.38462,0.38462,0.38462,0.38462,0.38462,0.38462,0.38462,0.38462,0.38462,0.38462,0.38462,0.38462
0.035087,0.045112,0.050124,0.050124,0.050124,0.050124,0.050124,0.050124,0.050124,0.050124,0.050124,0.050124,0.050124,0.050124,0.050124,0.050124,0.050124,0.050124,0.050124,0.050124,0.050124
0.048334,0.048334,0.048334,0.048334,0.048334,0.048334,0.048334,0.048334,0.048334,0.048334,0.048334,0.048334,0.048334,0.048334,0.048334,0.048334,0.048334,0.048334,0.048334,0.048334,0.048334
0.046667,0.046667,0.046667,0.046667,0.046667,0.046667,0.046667,0.046667,0.046667,0.046667,0.046667,0.046667,0.046667,0.046667,0.046667,0.046667,0.046667,0.046667,0.046667,0.046667,0.046667
0.036089,0.045112,0.045112,0.063408,0.055889,0.096165,0.088061,0.088061,0.082157,0.082157,0.082157,0.080999,0.080999,0.076803,0.072799,0.073137,0.069963,0.06876,0.065739,0.06428,0.063011
0.043657,0.037957,0.036058,0.021101,0.025757,0.029104,0.031183,0.032431,0.033955,0.034828,0.035719,0.03638,0.03694,0.037372,0.03742,0.037836,0.038199,0.03852,0.038806,0.039036,0.038721
0.042292,0.042292,0.042292,0.042292,0.042292,0.042292,0.042292,0.042292,0.042292,0.042292,0.042292,0.042292,0.042292,0.042292,0.042292,0.042292,0.042292,0.042292,0.042292,0.042292,0.042292
0.041011,0.041011,0.041011,0.041011,0.041011,0.041011,0.039481,0.035884,0.036454,0.03691,0.037245,0.037562,0.037856,0.038059,0.035543,0.035884,0.036186,0.036427,0.036694,0.034859,0.035123
0.039804,0.039804,0.039804,0.039804,0.039804,0.03317,0.034118,0.034829,0.035326,0.030959,0.031844,0.032567,0.03317,0.033681,0.034031,0.034497,0.034829,0.035092,0.035382,0.035591,0.035824
0.038667,0.038667,0.038667,0.038667,0.038667,0.038667,0.038667,0.038667,0.038667,0.038667,0.038667,0.038667,0.038667,0.038667,0.038667,0.038667,0.038667,0.038667,0.038667,0.038667,0.038667
0.033834,0.037593,0.037593,0.037593,0.037593,0.037593,0.037593,0.037593,0.037593,0.037593,0.037593,0.037593,0.037593,0.037593,0.037593,0.035087,0.035244,0.035382,0.035505,0.035615,0.035713
0.036577,0.036577,0.036577,0.036577,0.036577,0.036577,0.036577,0.036577,0.036577,0.036577,0.036577,0.036577,0.036577,0.036577,0.036577,0.036577,0.036577,0.036577,0.036577,0.036577,0.036577
0.032053,0.035615,0.035615,0.035615,0.035615,0.035615,0.035615,0.035615,0.035615,0.035615,0.035615,0.035615,0.035615,0.035615,0.035615,0.035615,0.035615,0.035615,0.035615,0.035615,0.033834
0.027761,0.017351,0.011567,0.016772,0.020127,0.022903,0.024621,0.024787,0.026026,0.028832,0.024175,0.025048,0.026026,0.026693,0.027265,0.025448,0.026026,0.026536,0.02699,0.027396,0.027761
0.033834,0.033834,0.033834,0.033834,0.033834,0.033834,0.033834,0.033834,0.033834,0.033834,0.033834,0.033834,0.033834,0.033834,0.033834,0.033834,0.033834,0.033834,0.033834,0.033834,0.033834
0.033009,0.033009,0.033009,0.033009,0.033009,0.033009,0.033009,0.033009,0.033009,0.033009,0.033009,0.033009,0.033009,0.033009,0.033009,0.033009,0.033009,0.033009,0.033009,0.033009,0.033009
0.032223,0.032223,0.032223,0.032223,0.032223,0.032223,0.032223,0.032223,0.032223,0.032223,0.032223,0.032223,0.032223,0.032223,0.032223,0.032223,0.032223,0.032223,0.032223,0.032223,0.032223
0.025179,0.025179,0.031473,0.031473,0.031473,0.031473,0.030104,0.026902,0.027371,0.027314,0.027933,0.028221,0.025751,0.023605,0.024089,0.024142,0.02308,0.021638,0.021733,0.020921,0.021479
0.027682,0.030758,0.030758,0.030758,0.030758,0.02942,0.026364,0.026913,0.02734,0.027682,0.027962,0.028172,0.028392,0.028561,0.028693,0.028836,0.028937,0.029049,0.02913,0.029212,0.029204
0.030075,0.030075,0.02005,0.015037,0.018045,0.02005,0.021482,0.022556,0.023391,0.02406,0.024606,0.025062,0.025448,0.025778,0.026065,0.026315,0.026536,0.026733,0.026909,0.027067,0.02721
0.029421,0.01471,0.019614,0.022066,0.023537,0.024517,0.025218,0.025743,0.026152,0.026479,0.026746,0.026969,0.027158,0.027319,0.027459,0.027582,0.02769,0.027786,0.027872,0.02795,0.02802
0.028795,0.025036,0.019196,0.021356,0.017277,0.019196,0.020568,0.021596,0.022316,0.023036,0.023507,0.023952,0.024365,0.022624,0.023036,0.023396,0.023713,0.023996,0.024223,0.024453,0.024476
0.028195,0.028195,0.028195,0.028195,0.028195,0.028195,0.028195,0.028195,0.028195,0.028195,0.028195,0.028195,0.028195,0.028195,0.028195,0.028195,0.028195,0.028195,0.028195,0.028195,0.028195
0.027619,0.027619,0.027619,0.027619,0.027619,0.027619,0.027619,0.027619,0.027619,0.027619,0.027619,0.027619,0.027619,0.027619,0.027619,0.027619,0.027619,0.027619,0.027619,0.027619,0.027619
0.027067,0.027067,0.027067,0.027067,0.027067,0.027067,0.027067,0.027067,0.027067,0.027067,0.027067,0.027067,0.024985,0.025134,0.025263,0.025375,0.025475,0.025563,0.025635,0.025714,0.025778
0.026536,0.026536,0.026536,0.026536,0.026536,0.026536,0.026536,0.026536,0.026536,0.023883,0.024124,0.024325,0.024495,0.024641,0.024767,0.024878,0.024975,0.025062,0.02514,0.02521,0.025273
0.018218,0.032244,0.081453,0.070368,0.063439,0.055402,0.050176,0.047405,0.045426,0.043024,0.041294,0.040135,0.038924,0.037903,0.035376,0.03485,0.034328,0.033864,0.033449,0.031737,0.031142
0.025535,0.025535,0.025535,0.025535,0.025535,0.025535,0.025535,0.025535,0.025535,0.025535,0.025535,0.025535,0.025535,0.025535,0.025535,0.025535,0.024033,0.024116,0.024191,0.024258,0.024319
0.025062,0.025062,0.025062,0.025062,0.025062,0.025062,0.021482,0.021929,0.022277,0.022556,0.022784,0.022974,0.023134,0.023272,0.023391,0.023496,0.023588,0.02367,0.023743,0.023809,0.023869
0.022146,0.024606,0.024606,0.024606,0.024606,0.024606,0.024606,0.024606,0.024606,0.024606,0.024606,0.024606,0.024606,0.024606,0.024606,0.023069,0.021712,0.021872,0.022016,0.022146,0.022263
0.02175,0.024167,0.024167,0.024167,0.024167,0.024167,0.024167,0.024167,0.024167,0.024167,0.024167,0.024167,0.024167,0.022441,0.022556,0.022657,0.022745,0.022824,0.022895,0.022959,0.023016
0.018994,0.023743,0.023743,0.023743,0.023743,0.023743,0.019786,0.016959,0.017807,0.018467,0.018994,0.019426,0.019786,0.02009,0.020351,0.020577,0.019291,0.019553,0.019786,0.019994,0.020182
0.023334,0.011667,0.015556,0.0175,0.018667,0.019445,0.02,0.020417,0.020741,0.021,0.021212,0.021389,0.021539,0.021667,0.021778,0.021875,0.021961,0.022037,0.022106,0.022167,0.022223
0.018351,0.020644,0.022938,0.022938,0.022938,0.021441,0.018351,0.019115,0.019607,0.02003,0.020358,0.020619,0.020644,0.020853,0.021009,0.021144,0.021275,0.021287,0.021409,0.021495,0.02158
0.013534,0.022556,0.022556,0.022556,0.036278,0.0802,0.060985,0.05426,0.05354,0.048015,0.043829,0.041599,0.038568,0.037447,0.035657,0.034074,0.031114,0.036405,0.043286,0.041836,0.040463
0.013312,0.022186,0.06847,0.034718,0.013743,0.044096,0.043609,0.056896,0.072004,0.080453,0.069584,0.071506,0.068683,0.060175,0.052189,0.049093,0.048855,0.049093,0.046969,0.045155,0.04344
0.017463,0.021828,0.021828,0.021828,0.021828,0.021828,0.01871,0.0191,0.019373,0.019645,0.019844,0.020009,0.020149,0.020269,0.019993,0.019082,0.017976,0.01819,0.018363,0.018554,0.01871
0.021482,0.021482,0.021482,0.021482,0.021482,0.021482,0.021482,0.021482,0.021482,0.021482,0.021482,0.021482,0.021482,0.019947,0.020039,0.020139,0.020218,0.020281,0.020351,0.020385,0.020459
0.021146,0.021146,0.021146,0.021146,0.021146,0.021146,0.021146,0.021146,0.021146,0.021146,0.021146,0.021146,0.021146,0.019636,0.018327,0.017181,0.017414,0.017622,0.017807,0.017974,0.018125
0.018739,0.018739,0.020821,0.013881,0.015442,0.016657,0.017351,0.017747,0.017797,0.017797,0.015616,0.016136,0.016657,0.016959,0.017351,0.017591,0.017778,0.017824,0.018045,0.018218,0.018371
0.020505,0.020505,0.020505,0.020505,0.020505,0.020505,0.020505,0.020505,0.020505,0.020505,0.020505,0.020505,0.020505,0.020505,0.020505,0.020505,0.020505,0.020505,0.020505,0.020505,0.020505
0.020199,0.020199,0.020199,0.020199,0.020199,0.020199,0.020199,0.020199,0.020199,0.020199,0.020199,0.020199,0.020199,0.020199,0.020199,0.020199,0.020199,0.020199,0.020199,0.019189,0.019237
0.015922,0.019902,0.019902,0.019902,0.019902,0.015922,0.016519,0.017012,0.020441,0.015424,0.015314,0.015789,0.015878,0.016284,0.016585,0.016441,0.015605,0.015922,0.016171,0.016368,0.016566
0.019614,0.019614,0.019614,0.019614,0.019614,0.019614,0.019614,0.019614,0.019614,0.019614,0.019614,0.019614,0.019614,0.019614,0.019614,0.019614,0.01846,0.017434,0.016517,0.015691,0.014944
0.019334,0.019334,0.019334,0.019334,0.019334,0.019334,0.019334,0.019334,0.019334,0.019334,0.019334,0.019334,0.019334,0.019334,0.019334,0.017953,0.018045,0.018125,0.018196,0.01826,0.018316
0.019061,0.019061,0.019061,0.019061,0.019061,0.019061,0.019061,0.019061,0.019061,0.019061,0.019061,0.019061,0.017595,0.0177,0.017791,0.01787,0.01794,0.018002,0.018058,0.018108,0.018149
0.016917,0.018797,0.018797,0.018797,0.018797,0.018797,0.018797,0.018797,0.018797,0.018797,0.018797,0.018797,0.018797,0.018797,0.018797,0.018797,0.018797,0.018797,0.018797,0.017857,0.017901
0.016685,0.016685,0.018539,0.018539,0.018539,0.018539,0.018539,0.018539,0.018539,0.018539,0.018539,0.018539,0.018539,0.018539,0.018539,0.018539,0.018539,0.018539,0.018539,0.018539,0.018539
0.018289,0.018289,0.018289,0.018289,0.017334,0.015179,0.015632,0.01597,0.016256,0.01646,0.016626,0.016765,0.015475,0.015676,0.01585,0.016002,0.016124,0.016256,0.016363,0.01645,0.015676
0.098238,0.13333,0.13333,0.13333,0.13333,0.13333,0.13333,0.13333,0.13333,0.13333,0.13333,0.13333,0.12771,0.13333,0.13165,0.13333,0.13193,0.13333,0.13228,0.13333,0.13249
0.017807,0.017807,0.017807,0.017807,0.017807,0.017807,0.017807,0.017807,0.017807,0.017807,0.017807,0.017807,0.017807,0.017807,0.017807,0.017807,0.017807,0.017807,0.01687,0.016917,0.016959
0.017576,0.017576,0.017576,0.017576,0.017576,0.017576,0.017576,0.017576,0.017576,0.017576,0.017576,0.017576,0.017576,0.017576,0.017576,0.017576,0.017576,0.017576,0.017576,0.017576,0.017576
0.017351,0.017351,0.017351,0.017351,0.017351,0.017351,0.017351,0.017351,0.017351,0.017351,0.017351,0.017351,0.017351,0.017351,0.017351,0.017351,0.017351,0.017351,0.017351,0.017351,0.017351
0.0068524,0.017131,0.017131,0.017131,0.017131,0.017131,0.017131,0.017131,0.017131,0.017131,0.023725,0.030812,0.03066,0.033015,0.026979,0.026506,0.02585,0.025582,0.026011,0.026707,0.031677
0.016917,0.016917,0.016917,0.016917,0.016917,0.016917,0.016917,0.016917,0.016917,0.016917,0.016917,0.016917,0.016917,0.016917,0.016917,0.016917,0.016917,0.016917,0.016917,0.016917,0.016917
0.015037,0.016708,0.016708,0.016708,0.016708,0.016708,0.016708,0.016708,0.016708,0.016708,0.016708,0.016708,0.016708,0.016708,0.016417,0.015657,0.015725,0.01578,0.015829,0.015873,0.015117
0.014854,0.016504,0.016504,0.015427,0.013203,0.013699,0.014068,0.014441,0.01467,0.014854,0.014989,0.015129,0.015235,0.015325,0.015404,0.015473,0.015533,0.015582,0.015636,0.015675,0.015679
0.016305,0.016305,0.016305,0.016305,0.016305,0.016305,0.016305,0.016305,0.016305,0.016305,0.016305,0.016305,0.016305,0.016305,0.016305,0.016305,0.016305,0.016305,0.016305,0.016305,0.016305
0.0145,0.016111,0.016111,0.016111,0.016111,0.016111,0.016111,0.016111,0.016111,0.016111,0.016111,0.016111,0.016111,0.016111,0.016111,0.016111,0.016111,0.016111,0.016111,0.016111,0.016111
0.015922,0.015922,0.015922,0.015922,0.015922,0.015922,0.015922,0.015922,0.015922,0.015922,0.015922,0.015922,0.015922,0.015922,0.015922,0.015922,0.015922,0.015922,0.015922,0.015922,0.015922
0.034884,0.11125,0.098837,0.10622,0.093023,0.077519,0.078488,0.082921,0.088372,0.087871,0.075338,0.074642,0.0741,0.067853,0.058114,0.060627,0.063218,0.064037,0.062349,0.065033,0.065371
0.014,0.015556,0.015556,0.015556,0.015556,0.015556,0.015556,0.015556,0.015556,0.015556,0.015556,0.015556,0.015556,0.015556,0.015556,0.015556,0.015556,0.015556,0.015556,0.015556,0.015556
0.015379,0.015379,0.015379,0.015379,0.015379,0.015379,0.015379,0.015379,0.015379,0.015379,0.015379,0.015379,0.015379,0.015379,0.015379,0.015379,0.015379,0.015379,0.015379,0.015379,0.015379
0.013686,0.010644,0.012165,0.015206,0.015206,0.015206,0.015206,0.015206,0.015206,0.015206,0.015206,0.015206,0.015206,0.015206,0.015206,0.014901,0.014095,0.014112,0.014103,0.014178,0.014249
0.015037,0.015037,0.015037,0.015037,0.015037,0.015037,0.015037,0.015037,0.015037,0.015037,0.015037,0.015037,0.015037,0.015037,0.015037,0.015037,0.015037,0.015037,0.015037,0.015037,0.015037
0.014872,0.014872,0.014872,0.014872,0.014872,0.014872,0.014872,0.014872,0.014872,0.014872,0.014872,0.014872,0.014872,0.014872,0.014872,0.014872,0.014872,0.014872,0.014872,0.014872,0.014872
0.01471,0.01471,0.01471,0.01471,0.01471,0.01471,0.01471,0.01471,0.01471,0.01471,0.01471,0.01471,0.01471,0.01471,0.01471,0.01471,0.01471,0.01471,0.01471,0.01471,0.01471
0.021505,0.0072761,0.0089738,0.010914,0.0087313,0.0097015,0.010325,0.010862,0.011278,0.011642,0.011853,0.012105,0.012295,0.011716,0.011621,0.011824,0.011993,0.011318,0.011472,0.011626,0.011087
0.014397,0.014397,0.014397,0.014397,0.014397,0.014397,0.014397,0.014397,0.014397,0.014397,0.014397,0.014397,0.014397,0.014397,0.014397,0.014397,0.014397,0.014397,0.014397,0.014397,0.014397
0.012821,0.014246,0.014246,0.014246,0.014246,0.014246,0.014246,0.014246,0.012663,0.012821,0.012951,0.013059,0.01315,0.013228,0.013296,0.013355,0.013408,0.013454,0.013496,0.012821,0.012889
0.014097,0.0070487,0.0093983,0.010573,0.011278,0.011748,0.012084,0.012335,0.012531,0.012688,0.012816,0.012923,0.013013,0.01309,0.013158,0.013216,0.013268,0.013314,0.013355,0.013393,0.013426
0.013952,0.013952,0.019611,0.010464,0.011022,0.011534,0.011926,0.012183,0.012402,0.012557,0.012684,0.012789,0.012861,0.012948,0.013022,0.013074,0.013063,0.013126,0.013172,0.012483,0.012542
0.032727,0,0,0,0,0.00082858,0.0079324,0.0086331,0.0073355,0.0074164,0.0064186,0.0057054,0.0051348,0.0051348,0.0051348,0.004668,0.004668,0.012782,0.014398,0.014687,0.014681
0.0054681,0.050505,0.0047846,0.01858,0.023534,0.025083,0.040478,0.047199,0.050596,0.045912,0.05226,0.05308,0.052637,0.052637,0.047215,0.045678,0.039726,0.039947,0.040479,0.034735,0.032537
0.013534,0.013534,0.013534,0.013534,0.013534,0.013534,0.013534,0.013534,0.013534,0.013534,0.013534,0.013534,0.013534,0.013534,0.013534,0.013534,0.013534,0.013534,0.013534,0.013534,0.013534
0.019802,0.0040199,0.0033499,0.0087097,0.009175,0.0073697,0.0083077,0.0076569,0.0082311,0.0088214,0.0092457,0.009335,0.0097086,0.0099887,0.010019,0.010019,0.010038,0.0095122,0.0098008,0.011069,0.0094339
0.06243,0.081085,0.051377,0.049886,0.056316,0.061636,0.058869,0.051961,0.041943,0.045476,0.047909,0.04933,0.052603,0.045814,0.048079,0.041216,0.042736,0.040677,0.038285,0.036358,0.034255
0.013139,0.013139,0.013139,0.013139,0.013139,0.013139,0.013139,0.013139,0.013139,0.011825,0.011945,0.012044,0.012129,0.012201,0.012263,0.012318,0.012366,0.011679,0.011756,0.011825,0.011888
0.013013,0.013013,0.013013,0.013013,0.013013,0.013013,0.013013,0.013013,0.013013,0.013013,0.013013,0.013013,0.013013,0.013013,0.013013,0.013013,0.013013,0.013013,0.013013,0.013013,0.013013
0.012889,0.012889,0.012889,0.012889,0.012889,0.012889,0.012889,0.012889,0.012889,0.012889,0.012889,0.012889,0.012889,0.012889,0.012889,0.012889,0.012889,0.012889,0.012889,0.012889,0.012889
0.012767,0.012767,0.012767,0.012767,0.012767,0.012767,0.012767,0.012767,0.012767,0.012767,0.012767,0.012767,0.012767,0.012767,0.012767,0.012767,0.012767,0.012767,0.012767,0.012767,0.012767
0.011383,0.012648,0.012648,0.012648,0.012648,0.012648,0.012648,0.012176,0.011067,0.01119,0.011341,0.011369,0.011475,0.011575,0.010967,0.010813,0.01095,0.011036,0.01116,0.011218,0.011309
0.012531,0.012531,0.008354,0.0093983,0.010025,0.010443,0.010741,0.010965,0.011139,0.011278,0.011392,0.011487,0.011567,0.011636,0.011696,0.011748,0.011794,0.011835,0.011872,0.011904,0.011934
0.012416,0.012416,0.012416,0.012416,0.012416,0.012416,0.012416,0.012416,0.012416,0.012416,0.012416,0.012416,0.012416,0.012416,0.012416,0.012416,0.012416,0.012416,0.012416,0.012416,0.012416
0.054545,0.079118,0.046366,0.043351,0.027785,0.030644,0.032551,0.025714,0.025714,0.023937,0.026418,0.031541,0.030958,0.030763,0.037652,0.039492,0.041488,0.041356,0.042993,0.043219,0.042993
0.012192,0.012192,0.012192,0.012192,0.012192,0.012192,0.012192,0.012192,0.012192,0.012192,0.012192,0.012192,0.012192,0.012192,0.012192,0.012192,0.012192,0.012192,0.012192,0.012192,0.012192
0.012084,0.012084,0.012084,0.012084,0.012084,0.012084,0.012084,0.012084,0.012084,0.012084,0.012084,0.012084,0.012084,0.012084,0.012084,0.012084,0.012084,0.012084,0.012084,0.012084,0.012084
0.0095813,0.011977,0.011977,0.011977,0.011977,0.011977,0.011977,0.011977,0.011977,0.011977,0.011977,0.011977,0.011977,0.011977,0.011977,0.011977,0.011977,0.011272,0.011311,0.011343,0.011378
0.010684,0.011872,0.011872,0.011872,0.011872,0.011872,0.011872,0.011872,0.011872,0.011872,0.011872,0.011872,0.011872,0.011872,0.011872,0.011872,0.011872,0.011872,0.011872,0.011872,0.011872
0.011768,0.011768,0.011768,0.0088262,0.0094146,0.0098069,0.010087,0.0088262,0.0091531,0.0094146,0.0096286,0.0098069,0.0099578,0.010087,0.010199,0.010297,0.010384,0.010461,0.01053,0.010003,0.010087
0,0.0058334,0.0077779,0.0087501,0.0093335,0.0097224,0.01,0.010208,0.010371,0.0105,0.010606,0.010695,0.010769,0.010833,0.010889,0.010938,0.010981,0.011019,0.011053,0.011083,0.011111
0.008097,0.014331,0.0067475,0.0038557,0.0050124,0.005398,0.0097551,0.0055522,0.011062,0.015021,0.013352,0.012872,0.019266,0.018279,0.019338,0.015515,0.01562,0.014317,0.013457,0.013352,0.013277
0.011469,0.011469,0.011469,0.011469,0.011469,0.011469,0.011469,0.011469,0.011469,0.011469,0.010426,0.010505,0.010587,0.01065,0.010694,0.010752,0.010794,0.010832,0.010865,0.010896,0.01092
0.011373,0.011373,0.011373,0.011373,0.011373,0.011373,0.011373,0.011373,0.011373,0.010235,0.010339,0.010425,0.010498,0.01056,0.010615,0.010662,0.010704,0.010741,0.010774,0.010804,0.010831
0.011278,0.011278,0.011278,0.011278,0.011278,0.011278,0.011278,0.011278,0.011278,0.011278,0.011278,0.011278,0.011278,0.011278,0.011278,0.011278,0.011278,0.011278,0.011278,0.011114,0.010681
0.010066,0.011185,0.011185,0.011185,0.011185,0.011185,0.011185,0.011185,0.011185,0.010066,0.010168,0.010253,0.010317,0.01038,0.010439,0.010486,0.010523,0.010563,0.010596,0.010623,0.010652
0.011093,0.0055465,0.0073954,0.0083198,0.0088744,0.0092442,0.0095083,0.0083198,0.0073954,0.0077651,0.0080677,0.0083198,0.0085331,0.008716,0.0081349,0.0083198,0.0084829,0.0086279,0.0087577,0.0088744,0.0089801
0.011003,0.0055014,0.0073352,0.0079771,0.0082522,0.0086923,0.0091324,0.0093786,0.0096275,0.0097498,0.0098904,0.010003,0.010078,0.010156,0.010211,0.010269,0.010311,0.010352,0.010388,0.010414,0.010424
0.0054571,0.0089003,0.014834,0.013658,0.012162,0.012955,0.0067636,0.0073566,0.0078013,0.0078305,0.0073324,0.0066658,0.0061104,0.0058685,0.0063895,0.0056159,0.005947,0.0060716,0.0052863,0.005008,0.0047576
0.010827,0.010827,0.010827,0.010827,0.010827,0.010827,0.010827,0.010827,0.010827,0.010827,0.0098426,0.0099246,0.009994,0.010053,0.010105,0.01015,0.01019,0.010225,0.010257,0.010285,0.010311
0.0096668,0.010741,0.010741,0.010741,0.010741,0.010741,0.010741,0.010741,0.010741,0.010741,0.010741,0.010741,0.0099147,0.0097734,0.0085927,0.008727,0.0088454,0.0089507,0.009045,0.0091298,0.0091988
0.010656,0.0053282,0.0069266,0.0079922,0.0085251,0.0088447,0.009134,0.0093243,0.0094723,0.0095907,0.0096876,0.0097683,0.0098366,0.0098952,0.0099408,0.0099903,0.010029,0.010064,0.010092,0.010124,0.010149
0.010573,0.010573,0.010573,0.010573,0.010573,0.010573,0.010573,0.010573,0.010573,0.010573,0.010573,0.010573,0.010573,0.010573,0.010573,0.010573,0.010573,0.0099857,0.010017,0.010044,0.01007
0.009442,0.010491,0.010491,0.010491,0.010491,0.0087426,0.0089924,0.0078683,0.0081598,0.0083929,0.0085836,0.0087426,0.0088771,0.008243,0.0083929,0.008524,0.0086397,0.0087426,0.0088346,0.0089174,0.0089924
0.021044,0.038462,0.027528,0.020646,0.021044,0.019626,0.018133,0.017152,0.016466,0.015727,0.014298,0.013106,0.012533,0.011234,0.010998,0.0098296,0.0092514,0.0088946,0.0082776,0.0083735,0.0081197
0.010331,0.010331,0.010331,0.010331,0.010331,0.010331,0.010331,0.010331,0.010331,0.010331,0.010331,0.010331,0.010331,0.010331,0.010331,0.010331,0.010331,0.010331,0.010331,0.010331,0.010331
0.0092274,0.010253,0.0093604,0.027721,0.022818,0.019015,0.028204,0.024066,0.022531,0.021303,0.020299,0.019545,0.018753,0.017812,0.016758,0.015237,0.014973,0.014683,0.014309,0.013594,0.013074
