0.1218,0.094735,0.13534,0.13534,0.13534,0.13534,0.20228,0.1563,0.16666,0.1725,0.14106,0.18113,0.17296,0.15351,0.1354,0.14654,0.13169,0.15614,0.15833,0.15461,0.15742
0.1218,0.16259,0.16446,0.14685,0.10873,0.16392,0.17966,0.19553,0.20675,0.18378,0.27618,0.22758,0.20606,0.21144,0.18736,0.18635,0.19641,0.2024,0.20419,0.2138,0.14949
0.094735,0.1218,0.14875,0.21756,0.16658,0.13769,0.22463,0.17589,0.18343,0.15861,0.18817,0.19784,0.19073,0.17799,0.16788,0.17697,0.15496,0.1991,0.17667,0.18379,0.17282
0.094735,0.1218,0.13534,0.13534,0.13534,0.13534,0.13534,0.13534,0.13534,0.13534,0.13534,0.13534,0.13534,0.13534,0.13534,0.13534,0.13534,0.13534,0.13534,0.13534,0.13534
0.094735,0.1218,0.1218,0.13534,0.13534,0.13534,0.13534,0.13534,0.13534,0.13534,0.13534,0.17832,0.14214,0.14341,0.15267,0.14878,0.14725,0.15256,0.1566,0.15189,0.15148
0.094735,0.1218,0.13534,0.13534,0.13534,0.13534,0.13534,0.13534,0.1537,0.18677,0.17553,0.16435,0.14324,0.18636,0.1411,0.14742,0.13889,0.13238,0.15062,0.14887,0.14113
0.094735,0.36259,0.3595,0.23953,0.21061,0.23181,0.17627,0.16685,0.18923,0.18316,0.18102,0.14285,0.14133,0.15056,0.15918,0.16133,0.16581,0.13525,0.14533,0.15718,0.12516
0.1218,0.067668,0.1218,0.1218,0.12874,0.21689,0.2441,0.20316,0.21303,0.24494,0.161,0.16326,0.18274,0.18625,0.21191,0.14483,0.20362,0.18607,0.19287,0.15396,0.18598
0.24715,0.10741,0.083806,0.1935,0.13215,0.12791,0.1759,0.12523,0.17267,0.14906,0.1231,0.14216,0.14668,0.12191,0.13754,0.12875,0.13416,0.15065,0.15126,0.133,0.13362
0.081201,0.13534,0.1218,0.13534,0.13534,0.13534,0.13534,0.13534,0.13534,0.13534,0.13534,0.13534,0.13534,0.13534,0.13534,0.13534,0.13534,0.13534,0.13534,0.13534,0.13534
0.03691,0.086122,0.12303,0.12303,0.12303,0.12303,0.12303,0.12303,0.12303,0.12303,0.12303,0.12187,0.13736,0.13849,0.14332,0.11119,0.153,0.14707,0.14153,0.1179,0.13768
0.022556,0.090224,0.090224,0.1015,0.11278,0.11278,0.11278,0.11278,0.11278,0.11278,0.11278,0.11278,0.11278,0.11278,0.11278,0.11278,0.11278,0.11278,0.11278,0.11278,0.11278
0.062462,0.072873,0.1041,0.1041,0.17292,0.12499,0.13211,0.10521,0.12751,0.12774,0.11821,0.1529,0.11684,0.12174,0.13959,0.1438,0.12147,0.13294,0.11638,0.12621,0.12807
0.067668,0.077334,0.077334,0.096668,0.096668,0.096668,0.12354,0.14343,0.13515,0.1067,0.094127,0.087827,0.11024,0.10797,0.13541,0.093666,0.10207,0.12645,0.12941,0.10074,0.11501
0.072179,0.081201,0.090224,0.090224,0.090224,0.090224,0.090224,0.090224,0.090224,0.090224,0.090224,0.090224,0.090224,0.090224,0.090224,0.087881,0.10372,0.10404,0.082113,0.096826,0.091358
0.059209,0.067668,0.084585,0.084585,0.084585,0.084585,0.084585,0.084585,0.084585,0.084585,0.084585,0.084585,0.084585,0.084585,0.084585,0.084585,0.084585,0.084585,0.084585,0.084585,0.084585
0.055726,0.071648,0.079609,0.079609,0.079609,0.079609,0.079609,0.079609,0.079609,0.079609,0.079609,0.079609,0.079609,0.079609,0.079609,0.079609,0.079609,0.079609,0.079609,0.079609,0.079609
0.060149,0.075186,0.075186,0.075186,0.075186,0.075186,0.09901,0.064917,0.10134,0.089042,0.080253,0.091639,0.12114,0.089016,0.085034,0.10786,0.10245,0.090627,0.10693,0.088523,0.092308
0.15789,0.18199,0.10987,0.093812,0.058214,0.08756,0.10031,0.071601,0.082098,0.1055,0.087832,0.072256,0.091833,0.097778,0.1078,0.089192,0.099194,0.10195,0.10289,0.091209,0.11309
0.040601,0.060901,0.060901,0.067668,0.067668,0.067668,0.067668,0.067668,0.067668,0.067668,0.067668,0.067668,0.067668,0.067668,0.067668,0.067668,0.067668,0.067668,0.067668,0.067668,0.067668
0.047619,0.039921,0.074053,0.048961,0.051736,0.10906,0.060589,0.091373,0.081723,0.08812,0.079203,0.082588,0.088357,0.096799,0.10282,0.10547,0.081449,0.072092,0.10331,0.085996,0.089814
0.03691,0.055364,0.055364,0.095827,0.067714,0.057227,0.090724,0.13132,0.091984,0.13693,0.086442,0.092913,0.076836,0.087274,0.064825,0.10081,0.078385,0.094066,0.099638,0.081902,0.092568
0.047073,0.047073,0.058841,0.058841,0.097191,0.087652,0.074534,0.067079,0.070112,0.073235,0.061555,0.078613,0.073094,0.058036,0.062528,0.068125,0.064831,0.060775,0.063364,0.068849,0.061535
0,0.079987,0.072323,0.10132,0.095778,0.12887,0.088041,0.10349,0.07632,0.11223,0.11025,0.10848,0.068756,0.13132,0.099561,0.09346,0.096538,0.12304,0.11092,0.096609,0.096827
0.043307,0.043307,0.054134,0.054134,0.054134,0.054134,0.054134,0.054134,0.054134,0.054134,0.054134,0.054134,0.054134,0.054134,0.070988,0.069003,0.059136,0.056019,0.060691,0.072685,0.057398
0.031231,0.031634,0.066708,0.075626,0.060053,0.051963,0.055969,0.083347,0.055725,0.082902,0.065476,0.054645,0.068845,0.064409,0.066157,0.054035,0.055434,0.04539,0.064864,0.077905,0.061036
0.040099,0.050124,0.050124,0.045112,0.050124,0.050124,0.050124,0.050124,0.050124,0.050124,0.050124,0.050124,0.050124,0.050124,0.050124,0.050124,0.050124,0.050124,0.050124,0.050124,0.050124
0.033834,0.043501,0.048334,0.043501,0.048334,0.048334,0.048334,0.048334,0.048334,0.048334,0.048334,0.048334,0.048334,0.048334,0.048334,0.048334,0.048334,0.048334,0.048334,0.048334,0.048334
0.028,0.046667,0.046667,0.046667,0.046667,0.046667,0.046667,0.046667,0.046667,0.046667,0.046667,0.046667,0.046667,0.046667,0.046667,0.046667,0.046667,0.046667,0.046667,0.046667,0.046667
0.018045,0.045112,0.036089,0.085171,0.063066,0.068344,0.091161,0.045245,0.055493,0.049489,0.067897,0.058483,0.050823,0.063073,0.059438,0.060018,0.053651,0.048493,0.057967,0.055968,0.05516
0.034925,0.061484,0.10516,0.071226,0.087913,0.054753,0.063449,0.061867,0.063125,0.051907,0.040165,0.059896,0.050921,0.057805,0.051526,0.04905,0.051334,0.050274,0.045063,0.051122,0.046101
0.021146,0.042292,0.042292,0.042292,0.042292,0.042292,0.042292,0.042292,0.042292,0.042292,0.042292,0.042292,0.042292,0.042292,0.042292,0.042292,0.042292,0.042292,0.042292,0.042292,0.042292
